date,ki_role,ki_role_other,ki_resident,ki_disp_status,ki_gender,region,district,settlement,settlement_nearest,settlement_other,site_name,locale,settlement_type,number_families,number_individuals,ki_keeps_record,males_0_1,females_0_1,males_1_4,females_1_4,males_5_17,females_5_17,males_18_59,females_18_59,males_60_over,females_60_over,children,adult_males,adult_females,elderly_males,elderly_females,pop_idps,pop_refugees,pop_returning_idps,pop_returning_refugees,pop_host,idps_arrived,site_full,site_wall,site_expand,site_pathway,site_occupied,site_occupied_majority,camp_management,camp_management_other,cm_agency,committees_onsite,women_representation,conflict_resolution,community_space,womens_space,landowner,landowner_other,private_landowner,private_landowner_other,tenure_agreement,agreement_level,agreement_written,agreement_timed,agreement_expires,recognised_by_authority,rent_charged,rent_charged_other,past_flood,past_flood_date,eviction_three_months,idp_aoo_primary,idp_primary_left,idp_primary_left_other,idp_aoo_secondary,idp_secondary_left,idp_secondary_left_other,idp_aoo_tertiary,idp_tertiary_left,idp_tertiary_left_other,unacc_minors,separated_children,female_hh,child_hh,phys_disabled,mental_disabled,vuln_hh_location,friction_host,friction_site,eviction_notice,cfs_onsite,security_concerns,security_risks,free_movt_men,free_movt_women,free_movt_boys,free_movt_girls,night_light,physical_violence,security_provider,uasc_month,child_recruitment,shelter_types,shelter_types_other,shelter_number,electricity,shelter_support,shelter_support_types,shelter_support_types_other,shelter_lock,shelter_sleeping_sep,nfi_market_avail,nfi_market_distance,nfi_market_safe,wood_collection,wood_distance,toilets_male,toilets_female,toilets_nondisag,bathing,toilets_male_func,toilets_female_func,toilets_nondisag_func,bathing_func,handwashing_toilets,toilets_lock,toilets_lit,toilets_dist,potable_water,potable_water_functioning,water_problems,damaged,dry,polluted,other33,water_problems_other,water_sources,water_sources_other,water_source_distance,water_avail_days,waste_disposal,food_distr,food_distr_freq,food_distr_last,food_market_avail,food_market_dist,food_source,health_avail,health_dist,female_staff,health_birth,impediments_women,types_impediments,types_impediments_other,impediments_othergroups,health_issues,health_issues_other,disease_outbreak,outbreak_last,outbreak_type,outbreak_other,school_avail,school_dist,school_type,school_type_other,nutrition_avail,nutrition_dist,nutrition_service,nutrition_service_other,info_sources,info_sources_other,info_needs,info_needs_other,info_sufficient,complaints_mechanism,primary_language,secondary_languages,geopoint_latitude,geopoint_longitude,n_validation/reliable_ki,n_validation/supported_obs
42994,community_leader, ,yes,idp,male,banadir,mogadishu_kaxda,NA-3807-Z08-001, , ,Kaxda 1,peri_urban,spontaneous_site,400,600,no, , , , , , , , , , ,200,100,150,60,90,100,250,50,0,0,40,yes,no,no,yes,42614,43040,no_management, , ,residents womens elder_meeting, ,committees,no,,private, ,host, ,none, , , , ,no,no_rent, ,no, ,no,lower_shabelle,conflict_community drought, ,bay,conflict_community drought, ,bakool,conflict_community drought, ,15,20,30,60,8,0,no,no,no,yes,no,eviction,,yes,yes,yes,yes,no,no,nat_army,no,no,buul timber_plastic,Maya,400,no,no, , ,no,no,yes,3,yes,yes,90, , , , , , , , , , ,no,no,yes,yes, , , , , , ,kiosk, ,40,3,weekly,none, , ,yes,3,market,no, , ,no, , , , ,malaria, ,no,42979,cholera_awd, ,no, , , ,no, , , ,friends_family religious_leader radio, ,food health, ,no,no,somali_maay,somali_standard,2.057635,45.26775333,yes,yes
42995,community_leader, ,yes,idp,female,banadir,mogadishu_kaxda,NA-3807-Z08-001, , ,Kaxda 2,peri_urban,planned_site,150,360,no, , , , , , , , , , ,100,59,70,20,111,150,0,0,0,0,34,no,no,yes,no,42917,42948,no_management, , ,residents womens, ,committees,yes,,private, ,business, ,informal,community, ,no, ,no,no_rent, ,no, ,no,bay,conflict_community drought, ,lower_shabelle,conflict_community drought, ,bakool,conflict_community drought, ,1,2,5,0,8,1,no,no,no,yes,no,eviction,,yes,yes,yes,yes,no,no,nat_army,yes,no,buul timber_plastic,0,30,no,no, , ,no,no,no, , ,yes,60, , , , , , , , , , ,no,yes,yes,yes, , , , , , ,kiosk, ,30,7,weekly,none, , ,yes,15,market,no, , ,no, , , , ,cholera_awd malaria, ,yes,42917,cholera_awd, ,no, , , ,no, , , ,friends_family religious_leader radio, ,food health water, ,no,no,somali_maay,somali_standard,2.058968333,45.26748,yes,yes
42994,other,Gudoomiye kuxigeen,yes,idp,female,banadir,mogadishu_kaxda,NA-3807-Z08-001, , ,Degmada kaxda 1,urban,spontaneous_site,174,1044,no, , , , , , , , , , ,348,232,282,82,100,174,0,0,0,0,23,yes,no,yes,yes,42491,42552,local_authority, , ,residents wash health,yes,committees elders,no,,private, ,business, ,informal,community, ,no, ,no,goods_aid, ,no, ,no,bay,drought, ,bakool,drought, , , , ,0,0,21,0,1,1,no,no,no,no,no,none,,yes,yes,yes,yes,no,no,clan, ,no,buul,Bush,174,no,no, , ,no,no,yes,15,yes,no, , , ,5, , , ,5, ,no,yes,no,no,yes,yes, , , , , , ,piped, ,2,7,daily,none, , ,yes,15,market,no, , ,no, , , , ,cholera_awd, ,yes,42887,cholera_awd, ,no, , , ,no, , , ,friends_family religious_leader aid_worker, ,food health water, ,no,no,somali_maay,none,2.050935,45.26847333,yes,yes
43003,gatekeeper, ,yes,idp,male,banadir,mogadishu_karaan,other,other,Kaaraan,Ayan,urban,spontaneous_site,15,90,no, , , , , , , , , , ,50,15,20,2,3,15,0,0,0,0,0,yes,yes,no,yes,40544,40575,community_leader, , ,residents womens, ,committees community_leader,no,no,private, ,business, ,informal,community, ,no, ,no,goods_aid, ,no, ,no,middle_shabelle,conflict_community conflict_surrounding no_livelihoods no_services, ,bakool,conflict_community conflict_surrounding conflict_other no_services, ,bay,conflict_community conflict_surrounding no_livelihoods, ,2,0,15,0,0,0,no,no,no,no,no,none, ,yes,yes,yes,yes,no,no,clan,no,no,buul,Homeey,20,no,no, , ,no,no,no, , ,yes,15, , ,1, , , ,1, ,no,yes,no,no,no, , , , , , , , , ,10,7,weekly,none, , ,no, ,market,no, , ,no, , , , ,none, ,no,42979,other,Jadeeco,no, , , ,no, , , ,friends_family, ,health water shelter, ,no,no,somali_standard,somali_maay,2.05135183,45.35971986,yes,yes
43003,community_leader, ,yes,idp,male,banadir,mogadishu_shangaani,other,other,Shangaani,Madbacada Qaranka,urban,spontaneous_site,200,400,no, , , , , , , , , , ,250,50,90,5,5,200,0,0,0,0,0,yes,yes,no,yes,36892,36923,community_leader, , ,residents womens elder_meeting wash, ,committees community_leader,yes,no,federal_govt, , , ,none, , , , ,yes,no_rent, ,no, ,no,middle_shabelle,conflict_community conflict_surrounding no_services, ,lower_shabelle,conflict_community conflict_surrounding no_livelihoods no_services, ,galgaduud,conflict_community conflict_surrounding no_livelihoods no_services, ,3,4,50,15,0,0,yes,no,no,no,no,eviction, ,yes,yes,yes,yes,no,no,clan,no,no,other_block,Dabaq,200,no,no, , ,yes,no,yes,10,yes,yes,15, , ,15, , , ,5, ,no,yes,no,no,no, , , , , , , , , ,10,7,weekly,none, , ,yes,10,market,no, , ,yes, , , , ,none, ,no,42979,other,Measles,yes,5,quranic, ,no, , , ,friends_family religious_leader, ,missing_persons food health contact_aid water shelter, ,no,no,somali_standard,somali_benaadir somali_maay,2.037218802,45.34719153,yes,yes
43002,community_leader, ,yes,idp,male,banadir,mogadishu_shangaani,other,other,Macadka Sidam,Macadka Sidam,urban,spontaneous_site,40,280,no, , , , , , , , , , ,80,80,90,10,20,40,0,0,0,0,0,yes,yes,no,no,38869,41061,residents, , ,none,yes,elders,no,no,private, ,government, ,none, , , , ,no,no_rent, ,no, ,no,middle_shabelle,conflict_surrounding, , , , , , , ,0,5,10,0,2,0,no,no,no,yes,no,conflict_police, ,yes,yes,yes,yes,yes,no,clan,no,no,stone,Dhagax,40,yes,no, , ,yes,no,yes,15,yes,no, , , ,40, , , ,40, ,no,yes,yes,no,yes,yes, , , , , , ,tank, , ,7,weekly,none, , ,yes,15,market,yes,10,yes,yes,no, , ,no,malaria, ,yes,42979,malaria, ,yes,3,primary secondary quranic, ,no, , , ,friends_family, ,food water, ,no,no,somali_standard,somali_benaadir,2.03788568,45.34786668,yes,yes
43002,community_leader, ,yes,idp,male,banadir,mogadishu_shangaani,other,other,Juba,Juba,urban,spontaneous_site,200,600,no, , , , , , , , , , ,200,100,100,100,100,200,0,0,0,0,30,yes,yes,no,no,40664,42979,no_management, , ,residents womens elder_meeting, ,committees community_leader elders,no,yes,local_authority, , , ,none, , , , ,no,no_rent, ,no, ,no,lower_shabelle,conflict_community drought, ,lower_juba,conflict_community drought, ,middle_juba,conflict_community drought, ,2,0,5,2,2,1,no,no,no,no,no,none, ,yes,yes,yes,yes,no,no,clan,no,no,stone,Dhagax,30,no,no, , ,no,no,no, , ,yes,2, ,10,5, , , , , ,no,no,no,no,yes,yes, , , , , , ,tank_tap, ,15,6,weekly,none, , ,yes,15,household,no, , ,no, , , , ,cholera_awd malaria, ,yes,42887,malaria, ,yes,15,primary secondary quranic, ,no, , , ,religious_leader community_leader, ,food water shelter, ,no,no,somali_standard,somali_maay,2.03879246,45.34853522,yes,yes
43004,camp_manager, ,yes,idp,male,banadir,mogadishu,NA-3807-Z08-001, , ,Wasarada arimaha gudaha,urban,spontaneous_site,600,2400,no, , , , , , , , , , ,1500,400,400,50,50,600,0,0,0,0,50,yes,yes,yes,no,40695,41518,no_management, , ,residents,no,committees,yes,no,federal_govt, , , ,none, , , , ,no,no_rent, ,no, ,no,middle_shabelle,conflict_community conflict_surrounding conflict_other drought no_services, ,bay,conflict_community conflict_surrounding conflict_other drought no_services, ,bakool,conflict_community conflict_surrounding conflict_other drought no_livelihoods no_services, ,0,100,100,0,5,0,yes,no,no,yes,no,eviction, ,no,yes,yes,yes,yes,yes,clan,no,yes,cgi,jiingad ,800,yes,no, , ,yes,no,yes,20,yes,no, , , ,38, , , ,38, ,no,no,no,no,yes,yes, , , , , , ,tank_tap, ,2,5,never,none, , ,no, ,dnk,no, , ,no, , , , ,none, ,no,40725,cholera_awd, ,yes,2,quranic, ,no, , , ,friends_family community_leader aid_worker, ,food health access_id security water shelter, ,no,no,somali_maay,somali_standard,2.042546667,45.34684667,yes,yes
43004,gatekeeper, ,yes,idp,male,banadir,mogadishu,NA-3807-Z08-001, , ,Neeto,urban,planned_site,80,320,no, , , , , , , , , , ,100,100,50,50,20,80,0,0,0,0,10,yes,yes,yes,no,40725,41518,no_management, , ,residents,yes,committees,yes,,federal_govt, , , ,dnk, , , , ,no,no_rent, ,no, ,no,middle_shabelle,conflict_community conflict_surrounding conflict_other drought no_livelihoods, ,bay,conflict_community conflict_surrounding conflict_other drought, ,bakool,conflict_community conflict_surrounding conflict_other drought no_services, ,0,10,10,0,1,1,yes,no,no,yes,no,eviction conflict_police conflict_militia conflict_amisom discriminatiion,,yes,yes,yes,yes,yes,yes,clan,no,no,cgi,Jiingad,150,yes,no, , ,yes,no,yes,30,yes,no, , , ,10, , , ,10, ,no,no,yes,yes,yes,yes, , , , , , ,tank, ,2,5,never,none, , ,yes,30,market,no, , ,yes, , , , ,cholera_awd, ,yes,42795,cholera_awd, ,yes,2,quranic, ,no, , , ,friends_family community_leader, ,food access_id security contact_aid shelter, ,yes,yes,somali_maay,somali_standard,2.039758333,45.35149,yes,yes
43004,camp_manager, ,yes,idp,female,banadir,mogadishu,other,other,Boondheere,Wasarada waxbarashada,urban,planned_site,124,496,no, , , , , , , , , , ,150,200,96,25,25,123,1,0,0,0,10,yes,yes,yes,yes,40787,42248,no_management, , ,residents,yes,committees,no,,federal_govt, , , ,dnk, , , , ,no,no_rent, ,no, ,no,lower_shabelle,conflict_community conflict_surrounding conflict_other drought no_livelihoods, ,bay,conflict_community conflict_surrounding conflict_other drought no_services, ,lower_juba,conflict_community conflict_surrounding threats drought no_services, ,0,0,20,0,1,1,yes,no,no,yes,no,eviction,,yes,yes,yes,yes,yes,yes,clan, ,no,cgi,Jingad,300,yes,no, , ,yes,yes,yes,1,yes,no, , , ,5, , , ,5, ,no,no,no,no,yes,yes, , , , , , ,tank_tap, ,1,5,never,none, , ,yes,30,household,no, , ,yes, , , , ,none, ,yes,42795,cholera_awd, ,yes,3,quranic, ,no, , , ,friends_family community_leader aid_worker, ,food access_id security water shelter, ,no,no,somali_maay,somali_standard,2.03986,45.34655333,yes,yes
43004,camp_manager, ,yes,idp,male,banadir,mogadishu,NA-3807-Z08-001, , ,Wasarada ganacsiga,urban,planned_site,250,1000,no, , , , , , , , , , ,600,200,100,50,50,243,7,0,0,0,30,no,yes,yes,yes,40787,40787,no_management, , ,residents,yes,committees,yes,,federal_govt, , , ,none, , , , ,no,no_rent, ,no, ,no,lower_shabelle,conflict_community conflict_surrounding drought no_livelihoods, ,bay,conflict_community conflict_surrounding drought no_services, ,bakool,conflict_community conflict_surrounding conflict_other drought no_livelihoods, ,0,20,50,0,1,1,yes,no,no,yes,no,eviction,,yes,yes,yes,yes,yes,no,none,no,no,cgi,Jingad,300,yes,no, , ,no,no,no, , ,no, , , ,30, , , ,30, ,no,no,yes,yes,yes,yes, , , , , , ,tank, ,2,1,never,none, , ,no, ,dnk,no, , ,no, , , , ,none, ,yes,40787,malaria, ,yes,2,quranic, ,no, , , ,friends_family government_official aid_worker, ,food access_id security water market_prices, ,no,no,somali_maay,somali_standard,2.04019,45.347985,yes,yes
43004,camp_manager, ,yes,idp,male,banadir,mogadishu_boondheere,NA-3807-Z08-001, , ,Shabelle,urban,spontaneous_site,400,1600,no, , , , , , , , , , ,400,600,500,50,50,400,0,0,0,0,50,yes,yes,yes,yes,40391,40695,no_management, , ,residents,yes,committees,yes,no,private, ,business, ,dnk, , , , ,no,no_rent, ,no, ,yes,middle_shabelle,conflict_community conflict_surrounding drought no_livelihoods, ,lower_shabelle,conflict_community conflict_surrounding conflict_other floods drought no_services, ,bay,conflict_community conflict_surrounding floods drought no_services, ,0,20,50,0,10,4,yes,no,no,yes,no,eviction, ,yes,yes,yes,yes,yes,yes,clan,yes,no,brick cgi,Jingad,600,yes,no, , ,no,yes,yes,30,yes,no, , , ,4, , , ,4, ,no,no,no,no,yes,yes, , , , , , ,tank, ,1,1,never,none, , ,yes,30,market,no, , ,yes, , , , ,none, ,yes,42795,cholera_awd, ,yes,2,quranic, ,no, , , ,friends_family radio, ,missing_persons food access_id security contact_aid water shelter, ,yes,yes,somali_maay,somali_standard,2.041253333,45.34685333,yes,yes
43004,community_leader, ,yes,idp,male,banadir,mogadishu_boondheere,other,other,boondheere,Safarada talayaaniga,urban,spontaneous_site,670,2680,no, , , , , , , , , , ,1500,500,600,40,40,660,10,0,0,0,70,yes,yes,no,no,40787,40787,no_management, , ,residents womens elder_meeting, ,committees community_leader,no,no,federal_govt, , , ,none, , , , ,no,no_rent, ,no, ,no,lower_shabelle,conflict_community threats drought, ,bay,drought, ,bakool,drought, ,0,0,90,0,15,5,yes,no,no,no,yes,eviction discriminatiion, ,yes,yes,yes,yes,yes,no,clan, ,no,buul,hoomey,1000,yes,no, , ,yes,no,yes,30,yes,no, ,30, , ,2, , , , ,no,yes,yes,no,yes,yes, , , , , , ,kiosk, ,30,5,never,none, , ,yes,30,dnk,no, , ,yes, , , , ,cholera_awd, ,yes,42795,cholera_awd, ,yes,2,quranic, ,no, , , ,friends_family government_official aid_worker, ,food access_id security contact_aid water shelter, ,no,no,somali_maay,somali_standard,2.042503333,45.34686167,yes,yes
43004,community_leader, ,yes,idp,male,banadir,mogadishu_boondheere,other,other,boomdheere,Wasarada waxbarashada,urban,spontaneous_site,124,496,no, , , , , , , , , , ,150,200,96,25,25,123,1,0,0,0,10,yes,yes,yes,yes,40787,42614,no_management, , ,residents,yes,committees,no,,federal_govt, , , ,dnk, , , , ,no,no_rent, ,no, ,no,lower_shabelle,conflict_community conflict_surrounding floods no_livelihoods, ,bay,conflict_community conflict_surrounding conflict_other drought no_services, ,middle_juba,conflict_community conflict_surrounding conflict_other drought no_livelihoods, ,0,0,20,0,1,1,yes,no,no,yes,no,eviction,,yes,yes,yes,yes,yes,yes,clan, ,no,cgi,jingad,300,yes,no, , ,yes,yes,yes,1,yes,no, , , ,5, , , ,5, ,no,no,no,no,yes,yes, , , , , , ,tank_tap, ,1,5,never,none, , ,yes,30,borrowing,no, , ,yes, , , , ,none, ,yes,42795,cholera_awd, ,yes,3,quranic, ,no, , , ,friends_family community_leader radio, ,food access_id security water shelter, ,no,no,somali_maay,somali_standard,2.0398,45.34665167,yes,yes
43004,gatekeeper, ,yes,idp,female,banadir,mogadishu_boondheere,other,other,boon?heere,wasarada ganacsiga,urban,spontaneous_site,250,1000,no, , , , , , , , , , ,600,200,100,50,50,243,7,0,0,0,30,yes,yes,no,no,40787,40787,no_management, , ,residents womens, ,committees community_leader,no,,federal_govt, , , ,none, , , , ,no,no_rent, ,no, ,no,lower_shabelle,conflict_community threats drought, ,bay,drought, ,bakool,drought, ,0,0,50,0,1,1,yes,no,no,yes,yes,eviction disputes_hc discriminatiion,,no,yes,yes,yes,yes,no,none, ,no,cgi,jingad,300,yes,no, , ,yes,yes,yes,20,no,no, , , ,30, , , ,30, ,no,no,no,no,yes,yes, , , , , , ,kiosk, ,2,5,weekly,none, , ,yes,30,market,no, , ,yes, , , , ,none, ,no,42826,cholera_awd, ,no, , , ,no, , , ,friends_family religious_leader, ,missing_persons food health water shelter, ,no,yes,somali_maay,somali_standard,2.040205,45.34809667,yes,yes
43005,community_leader, ,yes,idp,male,banadir,mogadishu_cabdulcasiis,other,other,fiyaat,Fiiyaad camp,urban,spontaneous_site,30,180,no, , , , , , , , , , ,100,20,30,10,20,30,0,0,0,0,0,yes,yes,no,no,40787,40787,no_management, , ,residents womens elder_meeting, ,committees community_leader,no,no,other,talyaniga, , ,dnk, , , , ,no,no_rent, ,no, ,no,lower_shabelle,conflict_community conflict_surrounding drought, ,middle_shabelle,conflict_community conflict_surrounding drought, ,bay,conflict_community conflict_surrounding drought, ,0,2,1,1,1,0,yes,no,no,no,no,none, ,yes,yes,yes,yes,no,no,clan,no,no,buul,hoomey,30,yes,no, , ,yes,yes,yes,20,yes,no, , , , , , , , , , , ,no,no,no, , , , , , , , , ,5,4,weekly,none, , ,yes,10,market,no, , ,yes, , , , ,cholera_awd malaria polio, ,yes,42917,cholera_awd, ,no, , , ,no, , , ,friends_family religious_leader, ,missing_persons food health contact_aid water shelter, ,no,yes,somali_maay,somali_standard,2.040823333,45.35070667,yes,yes
43005,community_leader, ,yes,idp,male,banadir,mogadishu_cabdulcasiis,other,other,Gaarisa,Alla magan,urban,spontaneous_site,25,150,no, , , , , , , , , , ,80,20,30,7,13,24,0,0,1,0,1,no,yes,no,no,34943,34943,community_leader, , ,womens elder_meeting, ,committees community_leader local_government elders,yes,no,private, ,diaspora, ,informal,family, ,no, ,no,no_rent, ,no, ,no,middle_shabelle,conflict_community drought, ,lower_shabelle,conflict_community drought, ,bay,drought, ,0,6,2,1,2,0,yes,no,no,no,no,none, ,yes,yes,yes,yes,yes,no,nat_police,yes,no,cgi,Jiingal,40,yes,no, , ,yes,yes,yes,30,yes,no, , , ,1, , , ,1, ,no,yes,no,no,yes,yes, , , , , , ,other,Tubo sacad,1,6,daily,none, , ,yes,30,market,no, , ,yes, , , , ,cholera_awd malaria polio diphtheria, ,yes,42948,cholera_awd, ,yes,5,primary, ,no, , , ,friends_family, ,food health water, ,yes,no,somali_benaadir,somali_standard,2.042828333,45.35493,yes,yes
43003,camp_manager, ,yes,idp,male,banadir,mogadishu,NA-3807-Z08-001, , ,Indholayasha,urban,spontaneous_site,50,200,no, , , , , , , , , , ,60,40,60,20,20,50,0,0,0,0,20,yes,yes,no,no,41153,42248,residents, , ,womens elder_meeting health, ,community_leader,yes,no,private, ,host, ,formal,community,written,no, ,yes,no_rent, ,no, ,no,bay,conflict_community conflict_surrounding, ,bakool,conflict_community conflict_surrounding conflict_other, ,lower_shabelle,conflict_community conflict_surrounding conflict_other, ,0,0,0,0,50,10,no,no,no,no,no,none, ,yes,yes,yes,yes,no,yes,clan, ,no,buul cgi,Hoomeey ,200,yes,no, , ,no,no,yes,30,yes,no, , , ,2, , , ,2, ,no,no,no,no,yes,yes, , , , , , ,piped, ,3,5,more_month,none, , ,yes,30,household,no, , ,no, , , , ,cholera_awd malaria diphtheria, ,yes,42583,cholera_awd, ,no, , , ,no, , , ,community_leader aid_worker radio, ,food water shelter other,Musqulo,yes,yes,somali_maay,somali_standard,2.036123333,45.29081833,yes,yes
43003,gatekeeper, ,yes,idp,male,banadir,mogadishu,NA-3807-Z08-001, , ,Goday,peri_urban,planned_site,200,350,no, , , , , , , , , , ,100,50,50,100,50,200,0,0,0,0,6,yes,no,no,no,42583,42583,local_authority, , ,residents womens, ,committees,no,no,private, ,business, ,formal,community,written,no, ,dnk,goods_aid, ,no, ,no,lower_shabelle,conflict_community conflict_surrounding, , , , , , , ,0,3,0,0,5,18,no,no,no,no,no,none, ,yes,yes,yes,yes,no,no,clan,no,no,buul tent,No,190,no,no, , ,no,no,no, , ,yes,64, , , , , , , , , , ,no,no,no, , , , , , , , , ,68,3,monthly,none, , ,no, ,market,no, , ,no, , , , ,cholera_awd malaria, ,no,42887,malaria, ,no, , , ,no, , , ,friends_family community_leader aid_worker, ,missing_persons security water, ,no,no,somali_maay,somali_standard,2.004198333,45.265115,yes,yes
43003,camp_manager, ,yes,idp,male,banadir,mogadishu,NA-3807-Z08-001, , ,Fadhiweyne,urban,planned_site,50,200,no, , , , , , , , , , ,50,50,30,30,40,50,0,0,0,0,20,yes,yes,no,no,41395,42583,no_management, , ,residents,no,committees,no,yes,private, ,business, ,none, , , , ,no,no_rent, ,no, ,no,middle_shabelle,conflict_community conflict_surrounding drought no_livelihoods, ,lower_shabelle,conflict_community conflict_surrounding conflict_other floods drought no_services, ,hiraan,conflict_community conflict_surrounding conflict_other drought no_services, ,0,20,20,0,1,0,yes,no,no,yes,no,none, ,yes,yes,yes,yes,no,no,none,no,no,buul cgi,Hoomeey ,60,no,no, , ,yes,yes,yes,20,yes,no, , , ,2, , , ,2, ,no,no,no,yes,yes,yes, , , , , , ,tank_tap, ,1,5,never,none, , ,yes,20,market,no, , ,yes, , , , ,none, ,yes,42917,malaria, ,no, , , ,no, , , ,friends_family community_leader aid_worker, ,food health security contact_aid water shelter, ,no,no,somali_maay,somali_standard,2.035391667,45.29210833,yes,yes
43003,gatekeeper, ,yes,idp,male,banadir,mogadishu,NA-3807-Z08-001, , ,Cosob 3,urban,planned_site,40,160,no, , , , , , , , , , ,50,50,50,5,5,40,0,0,0,0,10,yes,yes,yes,yes,41518,42979,no_management, , ,residents,no,committees,no,no,private, ,business, ,none, , , , ,no,cash, ,no, ,no,lower_shabelle,conflict_community conflict_surrounding drought no_services, ,bay,conflict_community conflict_surrounding drought, ,bakool,conflict_community conflict_surrounding drought no_livelihoods, ,0,10,10,0,1,0,yes,no,no,no,no,eviction, ,yes,yes,yes,yes,no,no,none,no,no,buul,Homeey ,40,no,no, , ,no,no,no, , ,no, , , ,4, , , ,4, ,no,no,no,no,no, , , , , , , , , ,20,5,dnk,none, , ,yes,20,household,no, , ,yes, , , , ,malaria, ,yes,42795,malaria, ,yes,2,quranic, ,no, , , ,friends_family community_leader aid_worker, ,food health access_id, ,no,no,somali_maay,somali_standard,2.035868333,45.29364,yes,yes
43003,camp_manager, ,yes,idp,male,banadir,mogadishu,NA-3807-Z08-001, , ,Cige,urban,planned_site,60,240,no, , , , , , , , , , ,100,50,50,20,20,60,0,0,0,0,10,yes,yes,yes,no,41091,42948,no_management, , ,residents,no,committees,no,yes,private, ,business, ,none, , , , ,no,cash, ,no, ,no,banadir,conflict_community conflict_surrounding conflict_other drought no_services, ,bay,conflict_community conflict_surrounding drought no_services, ,middle_juba,conflict_community conflict_surrounding conflict_other drought, ,0,0,20,0,4,2,yes,no,no,yes,no,eviction, ,yes,yes,yes,yes,no,no,clan, ,no,buul,Homeey ,60,no,no, , ,no,no,yes,20,yes,no, , , ,6, , , ,6, ,no,no,no,no,yes,yes, , , , , , ,tank_tap, ,1,5,never,none, , ,yes,20,market,no, , ,yes, , , , ,malaria, ,yes,42917,malaria, ,yes,1,quranic, ,no, , , ,friends_family community_leader aid_worker, ,food access_id security water shelter, ,yes,yes,somali_maay,somali_standard,2.035396667,45.29156667,yes,yes
43003,gatekeeper, ,yes,idp,female,banadir,mogadishu,NA-3807-Z08-001, , ,Ijaabo,urban,planned_site,92,400,no, , , , , , , , , , ,200,50,100,25,25,92,0,0,0,0,30,yes,yes,yes,no,41275,42614,no_management, , ,residents,no,committees,no,,private, ,business, ,none, , , , ,no,cash, ,no, ,no,lower_shabelle,conflict_community conflict_surrounding drought no_services, ,bay,conflict_community conflict_surrounding drought no_livelihoods no_services, ,bakool,conflict_community conflict_surrounding conflict_other drought no_services, ,0,0,35,0,1,0,no,no,no,yes,no,none,,yes,yes,yes,yes,yes,yes,clan, ,yes,buul cgi,Homeey ,400,yes,no, , ,yes,yes,yes,2,yes,no, , , ,3, , , ,3, ,no,no,yes,no,yes,yes, , , , , , ,tank_tap tank, ,2,5,never,none, , ,yes,2,market,no, , ,yes, , , , ,none, ,yes,42917,malaria, ,yes,2,quranic, ,no, , , ,friends_family aid_worker radio, ,food access_id security water shelter, ,no,no,somali_maay,somali_standard,2.038435,45.293815,yes,yes
43003,gatekeeper, ,yes,idp,male,banadir,mogadishu,NA-3807-Z08-001, , ,Mina,urban,planned_site,115,460,no, , , , , , , , , , ,200,50,150,30,30,115,0,0,0,0,50,yes,yes,no,yes,41426,42064,no_management, , ,residents,no,committees,no,,private, ,business, ,none, , , , ,no,cash, ,no, ,no,lower_shabelle,conflict_community conflict_surrounding no_livelihoods no_services, ,bay,conflict_community conflict_surrounding drought no_services, ,bakool,conflict_community conflict_surrounding drought no_services, ,0,0,50,0,5,1,yes,no,no,no,no,eviction disputes_hc conflict_police conflict_amisom gbv,,yes,yes,yes,yes,yes,no,none, ,no,buul cgi,Homeey ,460,yes,no, , ,yes,yes,yes,5,yes,no, , , ,5, , , ,5, ,no,no,yes,no,yes,yes, , , , , , ,tank_tap, ,2,5,never,none, , ,no, ,market,no, , ,yes, , , , ,malaria, ,yes,41640,malaria, ,yes,2,quranic, ,no, , , ,friends_family aid_worker, ,missing_persons health security water shelter, ,no,no,somali_maay,somali_standard,2.038345,45.29388167,yes,yes
